State,Year,Population,Violent Crime Rate,Murder Rate,Forcible Rape Rate,Robbery Rate,Aggraveted Assault Rate,Property Crime Rate,Burglary Rate,Larceny & Theft Rate,Motor Vehicle Theft Rate
Indiana,2001,6114745,371.7999878,6.800000191,28.10000038,117.3000031,219.6999969,3459.600098,699.2999878,2408.800049,351.6000061
Indiana,2002,6156913,357.2999878,5.900000095,29.89999962,107.4000015,214.1000061,3394,692,2372.5,329.5
Indiana,2003,6195643,352.7999878,5.5,27.79999924,103.3000031,216.1999969,3357.699951,671.0999756,2351.399902,335.2000122
Kansas,1960,2178611,58.40000153,2.900000095,5,18.79999924,31.60000038,1336.599976,353.7000122,895.7999878,87.19999695
Kansas,1961,2194000,58.40000153,1.899999976,5.400000095,21,30.20000076,1363.599976,331.6000061,946.4000244,85.69999695
Kansas,1962,2219000,66.59999847,2.799999952,6.599999905,21.60000038,35.5,1501.300049,339.3999939,1059.699951,102.3000031
Kansas,1963,2225000,82.30000305,2.599999905,6.699999809,29.10000038,44,1559.699951,370.1000061,1081.699951,108
Kansas,1964,2225000,115.5999985,3.400000095,11.10000038,28,73.19999695,1858.199951,432.6000061,1286,139.6000061
Kansas,1965,2234000,107.0999985,2.700000048,9.100000381,24,71.19999695,1883.199951,467.5,1293,122.6999969
Kansas,1966,2250000,111.9000015,3.5,8.899999619,29.60000038,69.90000153,1990.199951,476.1000061,1366.300049,147.8000031
Kansas,1967,2275000,142.8000031,4,10.69999981,42.20000076,86,2331.699951,598.2000122,1548.599976,184.8999939
Kansas,1968,2303000,150.3999939,3.700000048,13.19999981,47.5,85.80000305,2573.300049,615.5999756,1752.199951,205.5
Kansas,1969,2321000,166.8999939,3.5,15.10000038,54.79999924,93.5,2971.199951,693.2999878,2049.899902,228
Kansas,1970,2249071,202.8000031,4.800000191,14.5,75.09999847,108.5,3440.800049,881.7000122,2302.5,256.6000061
Kansas,1971,2258000,214.5,5.099999905,15.89999962,65.69999695,127.8000031,3280.699951,888.5999756,2148.399902,243.8000031
Kansas,1972,2258000,209.8000031,4,17.79999924,68.90000153,119.0999985,3195,906.5999756,2056.399902,232
Kansas,1973,2279000,217.5,6,18,78.09999847,115.3000031,3296.300049,1030.5,2055.300049,210.5
Kansas,1974,2270000,276.2999878,6.900000095,19.70000076,107.8000031,141.8999939,4024.100098,1268.599976,2516.899902,238.6000061
Kansas,1975,2267000,278.2000122,5.400000095,17.20000076,92.80000305,162.8000031,4468.799805,1369.5,2862.800049,236.3999939
Kansas,1976,2310000,282.6000061,4.5,21.89999962,85.80000305,170.3999939,4495.799805,1325.5,2938.100098,232.3000031
Kansas,1977,2326000,309.7999878,6.599999905,22,100.6999969,180.5,4254,1270.400024,2739.300049,244.3000031
Kansas,1978,2348000,318.2000122,5.699999809,25,93.69999695,193.8000031,4225.899902,1286.800049,2691.399902,247.6999969
Kansas,1979,2369000,353.6000061,5.5,26.39999962,102.3000031,219.3999939,4542.200195,1329.800049,2938.899902,273.5
Kansas,1980,2354783,389.2999878,6.900000095,31.5,113.0999985,237.8000031,4989.5,1521.400024,3196.399902,271.7000122
Kansas,1981,2381000,369.3999939,6.300000191,30.79999924,109.6999969,222.6000061,5034.899902,1544.199951,3235.600098,255.1000061
Kansas,1982,2408000,335.8999939,5.699999809,24.79999924,87,218.3999939,4616.100098,1344.800049,3048.800049,222.5
Kansas,1983,2425000,326.6000061,5.599999905,25.89999962,84,211,4203.200195,1167.800049,2834.399902,201
Kansas,1984,2438000,334.2000122,3.700000048,27.39999962,71.59999847,231.5,4005.199951,1049.099976,2749.300049,206.8000031
Kansas,1985,2450000,355.7999878,4.900000095,29.29999924,78.69999695,242.6999969,4019.300049,1050.599976,2752.399902,216.3999939
Kansas,1986,2461000,368.7999878,4.400000095,32.90000153,79.59999847,251.8999939,4453.799805,1187.699951,3008.100098,258
Kansas,1987,2476000,360.7000122,4.400000095,32.59999847,82.09999847,241.6000061,4543.100098,1138,3152,253.1999969
Kansas,1988,2487000,365.2000122,3.400000095,31.29999924,85.90000153,244.6000061,4514.700195,1179,3093.199951,242.5
Kansas,1989,2513000,400.7999878,5.5,36.5,99.80000305,259.1000061,4582,1188.699951,3096,297.3999939
Kansas,1990,2477574,447.7000122,4,40.40000153,117.5999985,285.7000122,4745.399902,1166.5,3243.5,335.3999939
Kansas,1991,2495000,499.6000061,6.099999905,44.79999924,138.3999939,310.2999878,5034.700195,1306.699951,3377.100098,351
Kansas,1992,2523000,510.7999878,6,41.29999924,129.8999939,333.7000122,4809.100098,1293.699951,3191.699951,323.7999878
Kansas,1993,2531000,496.3999939,6.400000095,40.09999847,123.5999985,326.2999878,4478.899902,1132.199951,3024,322.7000122
Kansas,1994,2554000,443,6.699999809,41.29999924,115.0999985,279.8999939,4404,1121.199951,2954.5,328.2000122
Kansas,1995,2565000,420.7000122,6.199999809,36.59999847,108.1999969,269.7999878,4466.200195,1068.400024,3074.300049,323.5
Kansas,1996,2572000,413.7999878,6.599999905,42.59999847,96.30000305,268.2999878,4268,981.2999878,3038.300049,248.3999939
Kansas,1997,2595000,429.7000122,5.800000191,45.40000153,97.69999695,280.7999878,4722.700195,936.0999756,3538.5,248.1000061
Kansas,1998,2629000,417.2999878,6.599999905,42.90000153,87,280.8999939,4454.700195,950.2999878,3245.699951,258.7000122
Kansas,1999,2654000,382.7999878,6,40.09999847,77.09999847,259.5,4055.899902,824.2000122,3003.800049,227.8999939
Kansas,2000,2688418,389.3999939,6.300000191,38,76.19999695,269,4019.399902,799.0999756,2978.600098,241.6000061
Kansas,2001,2694641,404.7999878,3.400000095,35.09999847,89.90000153,276.3999939,3916.600098,761.2999878,2858.899902,296.2999878
Kansas,2002,2711769,377.2000122,2.900000095,38.20000076,79.80000305,256.2999878,3716,725.7000122,2724.300049,266
Kansas,2003,2723507,395.5,4.5,38.29999924,82.5,270.2000122,3994,803.5999756,2904.800049,285.6000061
Kentucky,1960,3038156,97.30000305,6.699999809,5.400000095,32.90000153,52.29999924,1115.400024,371.1000061,619.7999878,124.5
Kentucky,1961,3076000,94.5,6.5,4.699999809,35.29999924,48,1105.400024,366.3999939,630.7999878,108.3000031
Kentucky,1962,3082000,96.09999847,6.5,5.699999809,36.40000153,47.5,1235.199951,415.6000061,703.7999878,115.8000031
Kentucky,1963,3095000,92.09999847,5.599999905,5.400000095,35.79999924,45.29999924,1345.099976,436.3999939,780.5999756,128.1000061
Kentucky,1964,3159000,110.4000015,5.199999809,8,36.09999847,61,1472.800049,461.2999878,868.2999878,143.3000031
Kentucky,1965,3179000,108.9000015,5.300000191,6.599999905,36.70000076,60.40000153,1480.800049,444.7999878,884.2999878,151.6999969
Kentucky,1966,3183000,131.6999969,7,8.300000191,42.79999924,73.5,1606.699951,482.6000061,896.4000244,227.6999969
Kentucky,1967,3189000,140.6000061,7.199999809,9.100000381,47.09999847,77.19999695,1715.599976,482.8999939,950.9000244,281.7999878
Kentucky,1968,3229000,164.6999969,8.899999619,10.19999981,60.09999847,85.40000153,1826.400024,522.5,971.7000122,332.2000122
Kentucky,1969,3232000,177.8000031,10.39999962,11.39999962,69.19999695,86.69999695,1987.099976,569.2999878,1072,345.8999939
Kentucky,1970,3219311,222.3000031,11.10000038,13.69999981,72.80000305,124.6999969,2261.800049,703.9000244,1211.5,346.2999878
Kentucky,1971,3282000,235.1000061,10.89999962,14.89999962,77.40000153,131.8999939,2246.600098,719,1195.400024,332.2999878
Kentucky,1972,3299000,225.6999969,9.800000191,15.69999981,83.19999695,117.0999985,2007.900024,650.2000122,1075.900024,281.7999878
Kentucky,1973,3342000,220.1000061,9.699999809,16.29999924,85.09999847,109.0999985,2045.199951,679.7000122,1139.199951,226.1999969
Kentucky,1974,3357000,234,10.30000019,17.60000038,92.30000305,113.6999969,2525.699951,830.0999756,1466.800049,228.8000031
Kentucky,1975,3396000,264,10.19999981,15.39999962,103.1999969,135.3000031,3000.300049,962.7999878,1774.199951,263.3999939
Kentucky,1976,3428000,262.2000122,10.60000038,17.79999924,98.69999695,135.1000061,3034.699951,930.2000122,1857.699951,246.8000031
Kentucky,1977,3458000,233.6000061,10.10000038,19.10000038,81.09999847,123.3000031,2779.800049,872.2000122,1662.099976,245.3999939
Kentucky,1978,3498000,223.1999969,9,20.70000076,81.30000305,112.0999985,2799.899902,884.5999756,1664.699951,250.6000061
Kentucky,1979,3527000,248,9.5,20.39999962,92.09999847,126.0999985,2935.899902,909.5999756,1770.099976,256.2000122
Kentucky,1980,3641479,266.7000122,8.800000191,19.20000076,95.19999695,143.5,3167.100098,1040.800049,1875.5,250.6999969
Kentucky,1981,3661000,289.5,8.399999619,20.89999962,100.6999969,159.5,3242,1062.400024,1944.699951,235
Kentucky,1982,3667000,315,9.699999809,20,97.30000305,188,3253.399902,1029.099976,1991.300049,233.1000061
Kentucky,1983,3714000,322.2000122,9.800000191,22,87.09999847,203.3000031,3112.600098,977,1920.400024,215.1999969
Kentucky,1984,3723000,277.7999878,6.599999905,22.20000076,70.69999695,178.3999939,2680.699951,785.2000122,1715.300049,180.1999969
Kentucky,1985,3726000,305.5,6.900000095,21.60000038,75.69999695,201.3000031,2641.699951,771.2999878,1677.199951,193.1999969
Kentucky,1986,3728000,334.3999939,6.699999809,23.10000038,82.5,222.1999969,2757.800049,824.2000122,1740.400024,193.1999969
Kentucky,1987,3727000,337.7999878,7.5,21,90.19999695,219.1000061,2932.199951,847.0999756,1892.5,192.6999969
Kentucky,1988,3721000,330.1000061,6.199999809,22.39999962,74.30000305,227.3000031,2804.699951,826.2999878,1792.800049,185.5
Kentucky,1989,3727000,356.8999939,7.900000095,24.60000038,76.09999847,248.3000031,2960.199951,819.0999756,1921.400024,219.8000031
Kentucky,1990,3685296,390.3999939,7.199999809,29,69.09999847,285.2000122,2909.100098,766.9000244,1942.699951,199.3999939
Kentucky,1991,3713000,438,6.800000191,35.40000153,83.09999847,312.7000122,2920.300049,796.5999756,1909.099976,214.6000061
Kentucky,1992,3755000,535.5,5.800000191,32.20000076,87.19999695,410.3999939,2788.100098,729.0999756,1842.5,216.5
Kentucky,1993,3789000,462.7000122,6.599999905,34.29999924,90.40000153,331.3999939,2797,740.0999756,1840.699951,216.1999969
Kentucky,1994,3827000,444,6.400000095,35.29999924,93.90000153,308.3999939,2893.300049,750.4000244,1919.199951,223.6000061
Kentucky,1995,3860000,364.7000122,7.199999809,31.89999962,103.6999969,222,2987,735.5,1992.400024,259.1000061
Kentucky,1996,3884000,320.5,5.900000095,31.70000076,93.80000305,189.1999969,2845.800049,688.4000244,1896.300049,261.1000061
Kentucky,1997,3908000,316.8999939,5.800000191,33.40000153,90.69999695,187,2810.100098,681.5999756,1880.400024,248.1000061
Kentucky,1998,3936000,328,6,28.10000038,88.09999847,205.6999969,2787.600098,711.2999878,1828.5,247.8000031
Kentucky,1999,3961000,308.2999878,5.099999905,29,78.40000153,195.8000031,2645.100098,635.7000122,1785.5,223.8999939
Kentucky,2000,4041769,294.5,4.800000191,27,80.59999847,182.1999969,2665.199951,626.2000122,1809.599976,229.5
Kentucky,2001,4065556,257,4.699999809,27.79999924,80.69999695,143.8000031,2681.100098,651.9000244,1799.300049,229.8000031
Kentucky,2002,4089822,271.3999939,4.699999809,26.60000038,76.59999847,163.6000061,2655.100098,657.5,1769.699951,227.8999939
Kentucky,2003,4117827,261.7000122,4.599999905,25.60000038,77.59999847,153.8999939,2681.5,671.5999756,1782.400024,227.5
Louisiana,1960,3257022,153.1999969,8.300000191,8.600000381,45.59999847,90.80000305,1342,387.2999878,764.2999878,190.3999939
Louisiana,1961,3321000,135.6999969,6.400000095,8,44.40000153,76.90000153,1120.699951,336.6000061,614.4000244,169.6000061
Louisiana,1962,3330000,137.1999969,6.800000191,6.800000191,39,84.69999695,1194.800049,327.1000061,683.5,184.3000031
Louisiana,1963,3418000,169.6000061,6.900000095,6.199999809,42.29999924,114.1999969,1385.099976,395.7999878,791.2999878,198.1000061
Louisiana,1964,3468000,205.8999939,8.300000191,11.10000038,53.29999924,133.1999969,1614.900024,482.3999939,901.5999756,230.8999939
Louisiana,1965,3534000,203.1000061,8.100000381,11.10000038,51.29999924,132.6000061,1568.099976,452.2999878,913.2999878,202.5
Louisiana,1966,3603000,241.1999969,9.899999619,16.60000038,66.80000305,147.8999939,1917,578.5,1073.699951,264.7999878
Louisiana,1967,3662000,275,9.300000191,16.5,82.09999847,167.1999969,2113.800049,656.2000122,1176.300049,281.2999878
Louisiana,1968,3732000,314.6000061,9.5,16.39999962,90.30000305,198.3999939,2192.699951,678,1232.099976,282.6000061
Louisiana,1969,3745000,360.2999878,9.5,22.10000038,102.5999985,226,2391.800049,694.5999756,1373.099976,324.2000122
Louisiana,1970,3643180,413.5,11.69999981,23.10000038,140.8000031,237.8000031,2902.5,890,1627.699951,384.7000122
Louisiana,1971,3681000,413.1000061,11.10000038,23.70000076,135.1000061,243.1999969,3043,911.9000244,1729.400024,401.7000122
Louisiana,1972,3720000,422.3999939,13.19999981,23,133.3999939,252.8000031,2960.199951,903.0999756,1700.599976,356.3999939
Louisiana,1973,3764000,425.6000061,15.39999962,22.20000076,138.6000061,249.3000031,2977.300049,962.0999756,1690.400024,324.8999939
Louisiana,1974,3764000,472.7000122,16,25.20000076,156.3000031,275.1000061,3343.699951,1045.699951,1956.199951,341.7000122
Louisiana,1975,3791000,478.3999939,12.60000038,23.70000076,153.1000061,289,3645,1114.599976,2191.800049,338.5
Louisiana,1976,3841000,472.7999878,13.19999981,26.79999924,124.3000031,308.5,3888.199951,1140.599976,2447,300.6000061
Louisiana,1977,3921000,524.7999878,15.5,30.89999962,142.8999939,335.5,3973.100098,1165.5,2469.899902,337.7000122
Louisiana,1978,3966000,584.9000244,15.80000019,34.79999924,173.6999969,360.7000122,4207.399902,1275.5,2570.300049,361.6000061
Louisiana,1979,4026000,676.2999878,16.89999962,38.59999847,219.3999939,401.3999939,4682.399902,1396.800049,2877.699951,407.8999939
Louisiana,1980,4199542,665,15.69999981,44.5,197,407.7999878,4788.799805,1523.900024,2888.399902,376.5
Louisiana,1981,4305000,638.2999878,15.60000038,41.40000153,202,379.2000122,4629.399902,1434.5,2832.899902,362
Louisiana,1982,4362000,669.0999756,16,39.90000153,212.6000061,400.6000061,4642.100098,1424.800049,2881.699951,335.6000061
Louisiana,1983,4438000,640.9000244,14.19999981,39.90000153,190,396.7999878,4385.700195,1292.5,2782.600098,310.6000061
Louisiana,1984,4462000,678,12.89999962,41.79999924,190.5,432.7999878,4432.5,1226.199951,2898.899902,307.5
Louisiana,1985,4481000,694.2000122,10.89999962,39.79999924,190.3000031,453.2999878,4869.299805,1323.900024,3163.100098,382.2999878
Louisiana,1986,4501000,758.2000122,12.80000019,40.09999847,223.8000031,481.6000061,5319.799805,1460.800049,3417.399902,441.6000061
Louisiana,1987,4461000,693,11.10000038,35.90000153,179,467,5180.200195,1444.5,3323.199951,412.5
Louisiana,1988,4420000,717.4000244,11.60000038,38.5,209,458.2999878,5043.299805,1444.400024,3148,450.8999939
Louisiana,1989,4382000,781.7999878,14.89999962,38.20000076,237.3000031,491.3999939,5459.5,1464.699951,3473.5,521.2999878
Louisiana,1990,4219973,898.4000244,17.20000076,42.20000076,269.7999878,569.2000122,5588.200195,1437.900024,3548.600098,601.7000122
Louisiana,1991,4252000,951,16.89999962,40.90000153,278.8999939,614.2999878,5473.5,1411.5,3488.600098,573.4000244
Louisiana,1992,4287000,984.5999756,17.39999962,42.29999924,271.3999939,653.4000244,5561.899902,1366.300049,3567.5,628.0999756
Louisiana,1993,4295000,1061.699951,20.29999924,42.29999924,283.6000061,715.4000244,5784.899902,1368.300049,3802.899902,613.7000122
Louisiana,1994,4315000,981.9000244,19.79999924,44.59999847,267.2000122,650.2999878,5689.200195,1279,3802.600098,607.5999756
Louisiana,1995,4342000,1007.400024,17,42.70000076,268.6000061,679,5668.600098,1231.699951,3838.5,598.4000244
Louisiana,1996,4351000,929.0999756,17.5,41.5,276.6000061,593.5,5909.700195,1295.800049,3982.300049,631.5999756
Louisiana,1997,4352000,855.9000244,15.69999981,41.29999924,239.1000061,559.7000122,5593.399902,1239.300049,3748,606
Louisiana,1998,4369000,779.5,12.80000019,36.79999924,198,531.9000244,5318.799805,1172.099976,3605.100098,541.5999756
Louisiana,1999,4372000,732.7000122,10.69999981,33.09999847,173.6000061,515.2000122,5014.200195,1092.699951,3425.199951,496.2000122
Louisiana,2000,4468976,681.0999756,12.5,33.5,168.5,466.6000061,4741.700195,1035.800049,3229.899902,475.8999939
Louisiana,2001,4465430,687,11.19999981,31.39999962,176.1000061,468.2999878,4651.100098,1040.199951,3125.199951,485.7000122
Louisiana,2002,4476192,663.2999878,13.19999981,34.20000076,159.1000061,456.7000122,4442.100098,1013.099976,2978,451
Louisiana,2003,4496334,646.2999878,13,41.09999847,157.1999969,435,4349.5,998.0999756,2909.300049,442.2000122
Massachuse,1960,5148578,48.79999924,1.399999976,4.800000191,20.39999962,22.10000038,1170.300049,309.2000122,650.0999756,211.1000061
Massachuse,1961,5234000,53.09999847,1.5,5.599999905,20.39999962,25.70000076,1409.699951,376.1000061,762,271.6000061
Massachuse,1962,5161000,62.09999847,1.799999952,5,25.79999924,29.5,1567.5,410.3999939,853.5,303.6000061
Massachuse,1963,5218000,66.19999695,1.899999976,4.5,27,32.70000076,1659.699951,443.1000061,850.5999756,366
Massachuse,1964,5338000,85.40000153,2,6,30.60000038,46.79999924,1902.199951,529.7000122,920.4000244,452.1000061
Massachuse,1965,5348000,98.5,2.400000095,5.400000095,40,50.70000076,2022.900024,554.5,934.9000244,533.5
Massachuse,1966,5383000,115.1999969,2.400000095,6.400000095,46,60.5,2160.100098,619.0999756,989.0999756,551.7999878
Massachuse,1967,5421000,127.5999985,2.799999952,7.599999905,52,65.19999695,2354.5,675.5,1011.599976,667.4000244
Massachuse,1968,5437000,164,3.5,9.5,74.30000305,76.69999695,2903.899902,868.2999878,1229,806.5999756
Massachuse,1969,5467000,187.8999939,3.5,10.80000019,90.59999847,82.90000153,3290.699951,1032.599976,1399.300049,858.7999878
Massachuse,1970,5689170,202.8999939,3.5,12,99.5,87.90000153,3543.399902,1134.099976,1531.199951,878.0999756
Massachuse,1971,5758000,266,3.799999952,12.39999962,140.1000061,109.5999985,4081.5,1339.800049,1756.900024,984.9000244
Massachuse,1972,5787000,295.2000122,3.700000048,13.5,152.8000031,125.1999969,3811.800049,1242.300049,1597.099976,972.4000244
Massachuse,1973,5818000,351.8999939,4.400000095,16.29999924,182,149.3000031,4169.100098,1330.300049,1729.199951,1109.599976
Massachuse,1974,5800000,388.7000122,4.400000095,15.60000038,212.3999939,156.3000031,4994.200195,1549.800049,2078.800049,1365.599976
Massachuse,1975,5828000,442.6000061,4.199999809,19.20000076,227,192.1999969,5635.299805,1712.5,2351.699951,1571.099976
Massachuse,1976,5809000,399.2000122,3.299999952,17.70000076,180.1999969,198,5421.700195,1662.099976,2446.800049,1312.699951
Massachuse,1977,5782000,425.2999878,3.099999905,20.79999924,169.8999939,231.6000061,4983.700195,1532.199951,2311.300049,1140.099976
Massachuse,1978,5774000,462,3.700000048,22.60000038,172.3000031,263.2999878,4888.5,1515.099976,2277.800049,1095.599976
Massachuse,1979,5769000,531.2999878,3.700000048,24.79999924,203.1999969,299.6000061,5386.700195,1604.599976,2637.100098,1144.900024
Massachuse,1980,5728288,601.2999878,4.099999905,27.29999924,235.5,334.3999939,5477.799805,1740.400024,2685.800049,1051.599976
Massachuse,1981,5770000,628.5999756,3.599999905,27.39999962,270.8999939,326.7000122,5206.700195,1647.800049,2559.600098,999.2999878
